customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,original_index
8750-QWZAJ,Female,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.8,1378.75,0,48-72,5546
5364-EVNIB,Male,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.8,973.45,1,12-24,5547
6918-UMQCG,Female,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,80.2,384.25,0,0-12,5548
0675-NCDYU,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.4,8543.25,0,48-72,5549
6339-DKLMK,Female,0,0,0,13,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,31.65,389.95,0,12-24,5550
1346-PJWTK,Male,0,1,0,61,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),94.15,5731.85,0,48-72,5551
5088-QZLRL,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.65,20.65,0,0-12,5552
8023-QHAIO,Female,1,1,0,56,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),76.85,4275.75,0,48-72,5553
4397-FRLTA,Female,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,84.5,0,0-12,5554
3057-VJJQE,Male,0,0,0,35,1,Yes,DSL,Yes,No,No,No,No,No,Two year,0,Mailed check,55.25,1924.1,0,24-48,5555
5087-SUURX,Female,0,1,0,18,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.05,669.85,1,12-24,5556
2302-OUZXB,Male,0,1,0,72,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),82.15,5784.3,0,48-72,5557
8133-ANHHJ,Female,1,0,0,49,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),103.0,5166.2,0,48-72,5558
2270-CHBFN,Female,0,1,0,44,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),95.1,4060.55,0,24-48,5559
0013-EXCHZ,Female,1,1,0,3,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,83.9,267.4,1,0-12,5560
5982-FPVQN,Female,0,1,1,37,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.15,3532.85,0,24-48,5561
9107-UKCKY,Male,0,1,0,61,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,79.8,4914.8,0,48-72,5562
4654-ULTTN,Male,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),74.8,5315.8,0,48-72,5563
5550-VFRLC,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.85,69.85,1,0-12,5564
5546-BYZSM,Female,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.45,775.6,0,24-48,5565
1492-KGETH,Male,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),78.35,5445.95,0,48-72,5566
4929-BSTRX,Female,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.55,53.55,1,0-12,5567
4163-HFTUK,Male,0,0,0,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.1,1007.8,0,48-72,5568
8215-NGSPE,Female,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,833.55,0,24-48,5569
2225-ZRGSG,Female,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),93.9,6579.05,1,48-72,5570
8859-YSTWS,Male,0,0,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.95,1004.5,0,24-48,5571
5271-YNWVR,Male,0,1,1,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.15,7856.0,1,48-72,5572
7601-DHFWZ,Female,0,0,0,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.0,1183.05,0,24-48,5573
2657-ALMWY,Female,1,1,0,26,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,84.95,2169.75,1,24-48,5574
6330-JKLPC,Male,0,1,0,11,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.5,896.9,1,0-12,5575
4667-OHGKG,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.3,19.3,1,0-12,5576
1998-VHJHK,Female,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.15,501.35,0,24-48,5577
1707-HABPF,Female,1,0,0,46,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),91.3,4126.35,0,24-48,5578
1660-HSOOQ,Male,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,49.65,49.65,1,0-12,5579
7253-UVNDW,Female,0,0,0,46,1,No,DSL,No,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),54.35,2460.15,1,24-48,5580
0487-VVUVK,Male,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.15,477.6,0,24-48,5581
7228-OMTPN,Male,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,88.45,370.65,1,0-12,5582
5063-IUOKK,Male,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,265.75,0,12-24,5583
4508-OEBEY,Male,0,1,0,31,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),75.5,2424.45,0,24-48,5584
0027-KWYKW,Female,0,1,1,23,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,83.75,1849.95,0,12-24,5585
2308-STERM,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,61.05,0,0-12,5586
5982-XMDEX,Female,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.5,1698.55,0,48-72,5587
6284-AHOOQ,Male,1,0,0,22,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),90.5,1910.6,1,12-24,5588
6051-PTVNS,Female,0,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.15,998.1,0,48-72,5589
2344-JMOGN,Male,0,1,0,9,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,94.85,890.6,1,0-12,5590
3799-ISUZQ,Male,0,1,1,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.95,529.5,1,0-12,5591
2877-VDUER,Female,0,1,1,35,0,No phone service,DSL,No,No,No,Yes,Yes,No,One year,0,Mailed check,40.9,1383.6,0,24-48,5592
9152-AMKAK,Male,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,80.25,493.4,0,0-12,5593
1794-HBQTJ,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.6,48.6,1,0-12,5594
9432-VOFYX,Male,0,0,0,17,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.8,1207.0,0,12-24,5595
8049-WJCLQ,Male,0,1,1,10,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,60.2,563.5,0,0-12,5596
6586-PSJOX,Male,0,0,1,15,1,No,DSL,No,No,Yes,Yes,No,No,One year,0,Credit card (automatic),55.2,864.55,0,12-24,5597
2460-FPSYH,Female,1,0,0,40,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,55.8,2109.35,1,24-48,5598
9705-ZJBCG,Female,0,1,1,13,1,No,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),54.15,701.05,0,12-24,5599
4818-DRBQT,Male,0,1,0,29,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,1,24-48,5600
1320-HTRDR,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,220.6,1,0-12,5601
6847-KJLTS,Female,1,1,0,58,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),100.4,5749.8,0,48-72,5602
9670-BPNXF,Female,0,0,0,45,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),62.55,2796.45,0,24-48,5603
3913-FCUUW,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),70.45,5165.7,0,48-72,5604
3301-VKTGC,Male,0,1,1,68,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),85.5,5696.6,0,48-72,5605
1493-AMTIE,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.2,20.2,1,0-12,5606
9555-SAHUZ,Female,0,1,1,38,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.5,2076.05,0,24-48,5607
0816-TSPHQ,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.75,44.2,0,0-12,5608
9932-WBWIK,Male,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,215.25,0,0-12,5609
4619-EVPHY,Female,1,1,0,20,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),91.0,1859.5,0,12-24,5610
5286-YHCVC,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.8,7470.1,0,48-72,5611
6424-ELEYH,Female,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.75,229.5,1,0-12,5612
4391-RESHN,Male,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,104.05,2470.1,1,12-24,5613
9115-YQHGA,Male,0,0,0,40,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,51.1,2092.9,0,24-48,5614
4462-CYWMH,Male,1,1,0,62,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),89.8,5629.55,0,48-72,5615
8963-MQVYN,Female,0,0,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.55,469.85,0,12-24,5616
2458-EOMRE,Female,0,0,0,11,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),64.05,733.95,0,0-12,5617
9334-GWGOW,Male,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,485.25,0,0-12,5618
6821-BUXUX,Female,0,0,0,13,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.65,1244.5,1,12-24,5619
5028-HTLJB,Male,1,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,1,0-12,5620
9801-GDWGV,Female,0,0,0,39,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.45,3994.45,1,24-48,5621
6542-LWGXJ,Male,0,1,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.0,78.25,0,0-12,5622
5567-GZKQY,Male,0,0,0,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.3,1131.5,0,48-72,5623
1222-LRYKO,Male,0,0,1,6,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,26.35,184.05,0,0-12,5624
2320-JRSDE,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.9,19.9,1,0-12,5625
2087-QAREY,Female,0,1,0,22,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,54.7,1178.75,0,12-24,5626
0601-WZHJF,Male,0,1,0,14,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,46.35,667.7,1,12-24,5627
4423-JWZJN,Male,0,1,1,64,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,0,Credit card (automatic),90.25,5629.15,0,48-72,5628
5143-WMWOG,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.95,19.95,1,0-12,5629
6490-FGZAT,Male,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.65,109.3,0,0-12,5630
5393-RXQSZ,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,79.6,79.6,1,0-12,5631
7452-FOLON,Male,0,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.45,958.45,0,24-48,5632
2320-TZRRH,Female,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,403.15,0,12-24,5633
0231-LXVAP,Male,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.9,75.9,1,0-12,5634
9444-JTXHZ,Male,0,1,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,76.2,76.2,1,0-12,5635
4942-VZZOM,Male,0,1,0,64,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),66.15,4392.5,0,48-72,5636
5510-BOIUJ,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,19.25,1,0-12,5637
7502-BNYGS,Female,0,1,0,46,1,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),69.1,3168.0,0,24-48,5638
4291-HYEBC,Female,1,1,1,28,0,No phone service,DSL,No,Yes,No,No,No,Yes,One year,1,Electronic check,39.1,1096.6,0,24-48,5639
6147-CBCRA,Female,0,1,0,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,669.45,0,24-48,5640
6047-SUHPR,Male,0,1,1,39,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Electronic check,59.8,2343.85,0,24-48,5641
4471-KXAUH,Female,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.3,3588.4,1,24-48,5642
9752-ZNQUT,Female,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,48.6,48.6,0,0-12,5643
7638-QVMVY,Female,0,0,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,522.95,1,0-12,5644
1576-PFZIW,Male,1,1,0,70,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),105.35,7511.9,0,48-72,5645
5666-MBJPT,Male,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.1,1725.0,0,48-72,5646
7312-XSBAT,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,49.75,49.75,0,0-12,5647
3096-GKWEB,Male,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,1691.9,0,12-24,5648
2371-JQHZZ,Male,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.0,2248.05,0,12-24,5649
0674-GCDXG,Male,0,0,0,63,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),71.9,4479.2,0,48-72,5650
1121-QSIVB,Female,0,0,1,44,1,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,1,Mailed check,77.55,3471.1,0,24-48,5651
4396-KLSEH,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.85,63.0,0,0-12,5652
3244-DCJWY,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.25,70.25,1,0-12,5653
2824-MYYBN,Female,0,1,1,37,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.25,3314.15,0,24-48,5654
0875-CABNR,Female,1,0,0,10,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),84.6,865.55,1,0-12,5655
6345-HOVES,Male,0,0,0,34,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.05,852.7,0,24-48,5656
8318-LCNBW,Male,0,1,0,35,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),53.15,1930.9,0,24-48,5657
6469-QJKZW,Female,0,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.15,91.4,0,0-12,5658
0147-ESWWR,Female,1,1,0,39,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.25,3949.15,0,24-48,5659
1217-VASWC,Male,1,1,0,43,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.55,4304.0,0,24-48,5660
7812-FZHPE,Female,0,1,1,17,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.1,409.9,1,12-24,5661
6370-ZVHDV,Female,0,1,0,61,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.3,1554.9,0,48-72,5662
5915-DGNVC,Female,0,1,0,49,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Electronic check,71.8,3472.05,0,48-72,5663
6260-XLACS,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,117.8,0,0-12,5664
3566-CAAYU,Female,0,1,1,64,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,0,Electronic check,49.85,3210.35,0,48-72,5665
4983-CCWMC,Male,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.6,207.4,0,0-12,5666
9103-CXVOK,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,19.75,0,0-12,5667
2896-TBNBE,Male,0,1,0,40,1,No,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Electronic check,80.8,3132.75,0,24-48,5668
4797-AXPXK,Female,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,60.0,60.0,1,0-12,5669
5229-PRWKT,Male,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,649.65,1,0-12,5670
6982-UQZLY,Female,1,1,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.85,20.85,1,0-12,5671
2522-WLNSF,Female,1,1,0,34,1,No,DSL,No,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),64.2,2106.3,0,24-48,5672
3841-CONLJ,Female,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,35.0,35.0,0,0-12,5673
5057-LCOUI,Female,0,0,0,39,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.75,2011.4,1,24-48,5674
0193-ESZXP,Female,1,1,0,58,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.5,6205.5,1,48-72,5675
4475-NVTLU,Male,0,1,1,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.2,903.7,0,24-48,5676
4369-HTUIF,Male,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),85.15,503.6,1,0-12,5677
9386-LDCZR,Male,0,0,0,43,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),90.65,3882.3,0,24-48,5678
9585-KKMFD,Male,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.0,879.8,0,24-48,5679
5399-ZIMKF,Male,0,0,0,5,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.65,383.65,0,0-12,5680
0336-KXKFK,Male,0,0,0,72,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),61.2,4390.25,0,48-72,5681
5619-XZZKR,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.95,68.2,0,0-12,5682
3948-FVVRP,Male,0,1,1,9,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,54.8,452.8,0,0-12,5683
5327-XOKKY,Male,1,1,0,72,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),73.45,5329.0,0,48-72,5684
0983-TATYJ,Female,0,1,0,33,1,No,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,51.45,1758.9,0,24-48,5685
1813-JYWTO,Female,0,1,0,72,1,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),80.45,5737.6,0,48-72,5686
0156-FVPTA,Male,0,1,0,22,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,54.2,1152.7,1,12-24,5687
1984-FCOWB,Female,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.5,7674.55,1,48-72,5688
0654-HMSHN,Male,0,1,1,21,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,104.4,2157.95,1,12-24,5689
6719-OXYBR,Male,0,0,0,15,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,85.3,1219.85,0,12-24,5690
3312-ZWLGF,Male,1,1,0,29,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,79.3,2414.55,0,24-48,5691
6476-YHMGA,Female,0,1,1,15,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),76.5,1155.6,0,12-24,5692
5287-QWLKY,Male,1,1,1,71,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),105.1,7548.1,1,48-72,5693
0795-XCCTE,Male,1,0,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.4,1809.35,0,48-72,5694
0168-XZKBB,Female,0,1,0,19,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.85,1564.4,0,12-24,5695
3785-NRHYR,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,0,0-12,5696
5196-SGOAK,Female,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,75.7,75.7,1,0-12,5697
4537-DKTAL,Female,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.55,84.4,0,0-12,5698
7072-MBHEV,Female,1,1,1,11,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),78.1,864.85,0,0-12,5699
5602-BVFMK,Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,228.75,0,0-12,5700
6297-NOOPG,Female,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,110.5,7752.05,0,48-72,5701
1891-UAWWU,Female,1,1,0,20,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,90.8,1951.0,1,12-24,5702
8204-TIFGJ,Female,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.3,470.6,0,12-24,5703
8050-DVOJX,Male,1,0,0,49,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),81.35,4060.9,0,48-72,5704
6108-OQZDQ,Female,0,1,1,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,97.95,384.5,1,0-12,5705
0363-QJVFX,Male,0,0,0,32,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,3432.9,1,24-48,5706
8903-XEBGX,Male,0,0,1,2,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.3,108.65,0,0-12,5707
8169-SAEJD,Male,1,1,0,69,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),56.55,3952.65,0,48-72,5708
9840-DVNDC,Male,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.5,463.05,1,0-12,5709
1089-XZWHH,Female,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.7,494.05,0,12-24,5710
2325-WINES,Female,0,0,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),104.05,3416.85,0,24-48,5711
6064-ZATLR,Female,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Two year,0,Bank transfer (automatic),52.85,1498.65,0,24-48,5712
